Manufacturer,Type,Cost,Power
STMicroelectronics,Metal_Oxide,4.73,230
International_Rectifier,Metal_Oxide,4.74,375
Rohm_Semiconductor,Metal_Oxide,2.31,1.56
Rohm_Semiconductor,Metal_Oxide,4.75,1.56
Rohm_Semiconductor,Metal_Oxide,?,1.56
International_Rectifier,Metal_Oxide,4.76,250
Fairchild_Semiconductor,Metal_Oxide,4.82,208
Vishay_Siliconix,Metal_Oxide,4.86,2.4
Vishay_Siliconix,Metal_Oxide,4.86,280
Infineon_Technologies,Metal_Oxide,4.87,34
Infineon_Technologies,Metal_Oxide,4.9,156
International_Rectifier,Metal_Oxide,4.95,330
International_Rectifier,Metal_Oxide,5.13,300
Fairchild_Semiconductor,Metal_Oxide,5.2,310
International_Rectifier,Metal_Oxide,5.2,250
Vishay_Siliconix,Metal_Oxide,5.21,150
Vishay_Siliconix,Metal_Oxide,5.3,390
Infineon_Technologies,Metal_Oxide,5.41,300
Fairchild_Semiconductor,Metal_Oxide,5.46,290
Fairchild_Semiconductor,Metal_Oxide,5.6,310
International_Rectifier,Metal_Oxide,5.67,300
Vishay_Siliconix,Metal_Oxide,5.87,220
STMicroelectronics,Metal_Oxide,5.88,150
STMicroelectronics,Metal_Oxide,5.88,192
STMicroelectronics,Metal_Oxide,5.88,35
STMicroelectronics,Metal_Oxide,5.88,192
Infineon_Technologies,Metal_Oxide,5.88,240
Fairchild_Semiconductor,Metal_Oxide,5.91,298
Vishay_Siliconix,Metal_Oxide,5.93,280
Rohm_Semiconductor,Metal_Oxide,5.96,50
Fairchild_Semiconductor,Metal_Oxide,6,395
Fairchild_Semiconductor,Metal_Oxide,6.04,310
Vishay_Siliconix,Metal_Oxide,6.05,220
Microsemi_Power_Products_Group,Metal_Oxide,6.05,156
Fairchild_Semiconductor,Metal_Oxide,6.11,375
Vishay_Siliconix,Metal_Oxide,6.16,278
Fairchild_Semiconductor,Metal_Oxide,6.16,205
STMicroelectronics,Metal_Oxide,6.18,230
Infineon_Technologies,Metal_Oxide,6.34,300
STMicroelectronics,Metal_Oxide,6.35,250
STMicroelectronics,Metal_Oxide,6.41,30
Infineon_Technologies,Metal_Oxide,6.41,278
Fairchild_Semiconductor,Metal_Oxide,6.44,208
Vishay_Siliconix,Metal_Oxide,6.5,190
STMicroelectronics,Metal_Oxide,6.59,350
STMicroelectronics,Metal_Oxide,6.6,40
Fairchild_Semiconductor,Metal_Oxide,6.65,39
Infineon_Technologies,Metal_Oxide,6.65,300
STMicroelectronics,Metal_Oxide,3.48001,190
STMicroelectronics,Metal_Oxide,6.66,190
STMicroelectronics,Metal_Oxide,?,190
Vishay_Siliconix,Metal_Oxide,6.66,3.75
Infineon_Technologies,Metal_Oxide,6.73,277.8
Infineon_Technologies,Metal_Oxide,6.77,208
STMicroelectronics,Metal_Oxide,6.81,250
Rohm_Semiconductor,Metal_Oxide,6.83,50
Fairchild_Semiconductor,Metal_Oxide,6.88,450
STMicroelectronics,Metal_Oxide,6.9,250
STMicroelectronics,Metal_Oxide,6.96,160
STMicroelectronics,Metal_Oxide,3.49001,250
STMicroelectronics,Metal_Oxide,6.98,250
STMicroelectronics,Metal_Oxide,?,250
STMicroelectronics,Metal_Oxide,7.15,63
STMicroelectronics,Metal_Oxide,7.5,210
Infineon_Technologies,Metal_Oxide,7.5,128
STMicroelectronics,Metal_Oxide,7.88,63
STMicroelectronics,Metal_Oxide,8.13,208
Fairchild_Semiconductor,Metal_Oxide,8.31,312
Infineon_Technologies,Metal_Oxide,8.39,255
STMicroelectronics,Metal_Oxide,8.5,140
STMicroelectronics,Metal_Oxide,8.7,210
GeneSiC_Semiconductor,Silicon_Carbide,9.15,91
STMicroelectronics,Metal_Oxide,9.25,210
Infineon_Technologies,Metal_Oxide,10.12,480.8
Infineon_Technologies,Metal_Oxide,11.28,313
STMicroelectronics,Metal_Oxide,11.42,40
STMicroelectronics,Metal_Oxide,11.54,255
Infineon_Technologies,Metal_Oxide,11.54,417
STMicroelectronics,Metal_Oxide,12.13,225
Fairchild_Semiconductor,Metal_Oxide,12.15,417
Fairchild_Semiconductor,Metal_Oxide,12.35,417
Fairchild_Semiconductor,Metal_Oxide,15.47,417
STMicroelectronics,Metal_Oxide,15.54,400
GeneSiC_Semiconductor,Silicon_Carbide,16.1,146
STMicroelectronics,Metal_Oxide,17.91,446
GeneSiC_Semiconductor,Silicon_Carbide,19.76,91
STMicroelectronics,Metal_Oxide,20.81,400
Fairchild_Semiconductor,Metal_Oxide,26.32,543
Rohm_Semiconductor,Metal_Oxide,0.02627,0.2
Rohm_Semiconductor,Metal_Oxide,0.16,0.2
Rohm_Semiconductor,Metal_Oxide,?,0.2
Infineon_Technologies,Metal_Oxide,0.05957,0.36
Infineon_Technologies,Metal_Oxide,0.37,0.36
Infineon_Technologies,Metal_Oxide,?,0.36
ON_Semiconductor,Metal_Oxide,0.07673,0.4
ON_Semiconductor,Metal_Oxide,0.48,0.4
ON_Semiconductor,Metal_Oxide,?,0.4
Rohm_Semiconductor,Metal_Oxide,0.0774,0.7
Rohm_Semiconductor,Metal_Oxide,0.55,0.7
Rohm_Semiconductor,Metal_Oxide,?,0.7
Infineon_Technologies,Metal_Oxide,0.0786,0.5
Infineon_Technologies,Metal_Oxide,0.51,0.5
Infineon_Technologies,Metal_Oxide,?,0.5
Toshiba_Semiconductor_and_Storage,Metal_Oxide,0.084,0.15
Toshiba_Semiconductor_and_Storage,Metal_Oxide,0.54,0.15
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,0.15
Rohm_Semiconductor,Metal_Oxide,0.086,1.25
Rohm_Semiconductor,Metal_Oxide,0.55,1.25
Rohm_Semiconductor,Metal_Oxide,?,1.25
Rohm_Semiconductor,Metal_Oxide,0.088,0.8
Rohm_Semiconductor,Metal_Oxide,0.57,0.8
Rohm_Semiconductor,Metal_Oxide,?,0.8
Rohm_Semiconductor,Metal_Oxide,0.08874,0.32
Rohm_Semiconductor,Metal_Oxide,0.48,0.32
Rohm_Semiconductor,Metal_Oxide,?,0.32
ON_Semiconductor,Metal_Oxide,0.09,0.63
ON_Semiconductor,Metal_Oxide,0.49,0.63
ON_Semiconductor,Metal_Oxide,?,0.63
Toshiba_Semiconductor_and_Storage,Metal_Oxide,0.10065,1
Toshiba_Semiconductor_and_Storage,Metal_Oxide,0.41,1
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,0.10065,3.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,0.41,3.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,3.1
Rohm_Semiconductor,Metal_Oxide,0.1008,1
Rohm_Semiconductor,Metal_Oxide,0.55,1
Rohm_Semiconductor,Metal_Oxide,?,1
ON_Semiconductor,Metal_Oxide,0.10164,0.8
ON_Semiconductor,Metal_Oxide,0.41,0.8
International_Rectifier,Metal_Oxide,2.17,140
International_Rectifier,Metal_Oxide,?,140
International_Rectifier,Metal_Oxide,0.75608,3.8
International_Rectifier,Metal_Oxide,2.08,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,0.77894,3.8
International_Rectifier,Metal_Oxide,2.14,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,0.78763,140
International_Rectifier,Metal_Oxide,2.06,140
International_Rectifier,Metal_Oxide,?,140
Microchip_Technology,Metal_Oxide,0.51,1.3
Microchip_Technology,Metal_Oxide,0.8,1.3
Microchip_Technology,Metal_Oxide,?,1.3
International_Rectifier,Metal_Oxide,0.80996,3.8
International_Rectifier,Metal_Oxide,2.23,3.8
International_Rectifier,Metal_Oxide,?,3.8
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,0.8208,2.3
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.94,2.3
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,2.3
International_Rectifier,Metal_Oxide,0.83435,3.6
International_Rectifier,Metal_Oxide,2.27,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,0.87058,144
International_Rectifier,Metal_Oxide,2.18,144
International_Rectifier,Metal_Oxide,?,144
International_Rectifier,Metal_Oxide,0.87363,3.8
International_Rectifier,Metal_Oxide,2.19,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,0.89046,80
International_Rectifier,Metal_Oxide,2.23,80
International_Rectifier,Metal_Oxide,?,80
International_Rectifier,Metal_Oxide,0.91341,130
International_Rectifier,Metal_Oxide,2.28,130
International_Rectifier,Metal_Oxide,?,130
International_Rectifier,Metal_Oxide,0.95599,140
International_Rectifier,Metal_Oxide,2.5,140
International_Rectifier,Metal_Oxide,?,140
EPC,Gallium_Nitride,0.957,?
EPC,Gallium_Nitride,2.11,?
EPC,Gallium_Nitride,?,?
International_Rectifier,Metal_Oxide,0.96917,140
International_Rectifier,Metal_Oxide,2.53,140
International_Rectifier,Metal_Oxide,?,140
Rohm_Semiconductor,Metal_Oxide,0.9693,2
Rohm_Semiconductor,Metal_Oxide,2.29,2
Rohm_Semiconductor,Metal_Oxide,?,2
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,0.972,7.4
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,2.3,7.4
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,7.4
International_Rectifier,Metal_Oxide,1.03275,3.1
International_Rectifier,Metal_Oxide,2.58,3.1
International_Rectifier,Metal_Oxide,?,3.1
International_Rectifier,Metal_Oxide,1.04118,2.1
International_Rectifier,Metal_Oxide,2.83,2.1
International_Rectifier,Metal_Oxide,?,2.1
International_Rectifier,Metal_Oxide,1.05,79
International_Rectifier,Metal_Oxide,1.05,45
International_Rectifier,Metal_Oxide,1.05525,2.1
International_Rectifier,Metal_Oxide,2.87,2.1
International_Rectifier,Metal_Oxide,?,2.1
International_Rectifier,Metal_Oxide,1.071,180
International_Rectifier,Metal_Oxide,2.68,180
International_Rectifier,Metal_Oxide,?,180
EPC,Gallium_Nitride,1.073,?
EPC,Gallium_Nitride,2.36,?
EPC,Gallium_Nitride,?,?
International_Rectifier,Metal_Oxide,1.08761,3.6
International_Rectifier,Metal_Oxide,2.96,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,1.14,57
Toshiba_Semiconductor_and_Storage,Metal_Oxide,1.1466,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,2.81,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,78
International_Rectifier,Metal_Oxide,1.15374,2.2
International_Rectifier,Metal_Oxide,3.14,2.2
International_Rectifier,Metal_Oxide,?,2.2
Toshiba_Semiconductor_and_Storage,Metal_Oxide,1.183,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,2.9,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,1.183,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,2.9,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,1.183,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,2.9,78
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,78
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.185,1.9
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,2.39,1.9
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,1.9
International_Rectifier,Metal_Oxide,1.19595,3
International_Rectifier,Metal_Oxide,3.25,3
International_Rectifier,Metal_Oxide,?,3
Toshiba_Semiconductor_and_Storage,Metal_Oxide,1.20285,80
Toshiba_Semiconductor_and_Storage,Metal_Oxide,2.84,80
Toshiba_Semiconductor_and_Storage,Metal_Oxide,?,80
International_Rectifier,Metal_Oxide,1.2087,170
International_Rectifier,Metal_Oxide,3.02,170
International_Rectifier,Metal_Oxide,?,170
International_Rectifier,Metal_Oxide,1.22409,2.8
International_Rectifier,Metal_Oxide,3.33,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.23816,2.8
International_Rectifier,Metal_Oxide,3.37,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.25,65
International_Rectifier,Metal_Oxide,1.26225,250
International_Rectifier,Metal_Oxide,3.16,250
International_Rectifier,Metal_Oxide,?,250
International_Rectifier,Metal_Oxide,1.33665,2.8
International_Rectifier,Metal_Oxide,3.64,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.33665,3.6
International_Rectifier,Metal_Oxide,3.64,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,1.35494,96
International_Rectifier,Metal_Oxide,3.69,96
International_Rectifier,Metal_Oxide,?,96
International_Rectifier,Metal_Oxide,1.37,140
International_Rectifier,Metal_Oxide,1.37886,2.8
International_Rectifier,Metal_Oxide,3.4,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.39,110
International_Rectifier,Metal_Oxide,1.39,30
International_Rectifier,Metal_Oxide,1.407,2.8
International_Rectifier,Metal_Oxide,3.47,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.41,140
International_Rectifier,Metal_Oxide,1.43,45
International_Rectifier,Metal_Oxide,1.45963,3.8
International_Rectifier,Metal_Oxide,3.65,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,1.48104,245
International_Rectifier,Metal_Oxide,3.7,245
International_Rectifier,Metal_Oxide,?,245
International_Rectifier,Metal_Oxide,1.49634,330
International_Rectifier,Metal_Oxide,3.74,330
International_Rectifier,Metal_Oxide,?,330
International_Rectifier,Metal_Oxide,1.50645,230
International_Rectifier,Metal_Oxide,3.4,230
International_Rectifier,Metal_Oxide,?,230
International_Rectifier,Metal_Oxide,1.52848,170
International_Rectifier,Metal_Oxide,3.82,170
International_Rectifier,Metal_Oxide,?,170
International_Rectifier,Metal_Oxide,0.49922,110
International_Rectifier,Metal_Oxide,1.53,110
International_Rectifier,Metal_Oxide,?,110
International_Rectifier,Metal_Oxide,1.541,2.8
International_Rectifier,Metal_Oxide,3.8,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.55,110
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.55,268
International_Rectifier,Metal_Oxide,1.59,135
International_Rectifier,Metal_Oxide,1.63,68
International_Rectifier,Metal_Oxide,1.66,41
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,0.6426,3.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.66,3.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,3.1
International_Rectifier,Metal_Oxide,1.6884,2.8
International_Rectifier,Metal_Oxide,4.16,2.8
International_Rectifier,Metal_Oxide,?,2.8
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.695,2.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,3.25,2.1
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,2.1
Rohm_Semiconductor,Metal_Oxide,0.7182,2
Rohm_Semiconductor,Metal_Oxide,1.7,2
Rohm_Semiconductor,Metal_Oxide,?,2
International_Rectifier,Metal_Oxide,1.7286,2.8
International_Rectifier,Metal_Oxide,4.26,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.742,2.8
International_Rectifier,Metal_Oxide,4.29,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.76413,300
International_Rectifier,Metal_Oxide,3.98,300
International_Rectifier,Metal_Oxide,?,300
International_Rectifier,Metal_Oxide,1.76559,3.8
International_Rectifier,Metal_Oxide,3.98,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,1.77,130
International_Rectifier,Metal_Oxide,1.79,144
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,1.8,357
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,3.46,357
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,?,357
International_Rectifier,Metal_Oxide,1.809,2.8
International_Rectifier,Metal_Oxide,4.46,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.84171,370
International_Rectifier,Metal_Oxide,4.15,370
International_Rectifier,Metal_Oxide,?,370
International_Rectifier,Metal_Oxide,1.8492,2.8
International_Rectifier,Metal_Oxide,4.55,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,1.87,140
International_Rectifier,Metal_Oxide,1.88,110
International_Rectifier,Metal_Oxide,1.88,54
International_Rectifier,Metal_Oxide,1.89,140
International_Rectifier,Metal_Oxide,1.91,92
International_Rectifier,Metal_Oxide,1.93688,230
International_Rectifier,Metal_Oxide,4.37,230
International_Rectifier,Metal_Oxide,?,230
International_Rectifier,Metal_Oxide,1.94,94
International_Rectifier,Metal_Oxide,0.71757,3.6
International_Rectifier,Metal_Oxide,1.95,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,1.95,110
International_Rectifier,Metal_Oxide,1.97,94
International_Rectifier,Metal_Oxide,1.99794,3.3
International_Rectifier,Metal_Oxide,4.92,3.3
International_Rectifier,Metal_Oxide,?,3.3
International_Rectifier,Metal_Oxide,2.00715,375
International_Rectifier,Metal_Oxide,4.52,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.03412,3.3
International_Rectifier,Metal_Oxide,5.01,3.3
International_Rectifier,Metal_Oxide,?,3.3
International_Rectifier,Metal_Oxide,2.0496,250
International_Rectifier,Metal_Oxide,4.62,250
International_Rectifier,Metal_Oxide,?,250
International_Rectifier,Metal_Oxide,2.0496,380
International_Rectifier,Metal_Oxide,4.62,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,2.08,130
International_Rectifier,Metal_Oxide,2.1,150
International_Rectifier,Metal_Oxide,0.68369,2.5
International_Rectifier,Metal_Oxide,2.1,2.5
International_Rectifier,Metal_Oxide,?,2.5
International_Rectifier,Metal_Oxide,2.14,63
International_Rectifier,Metal_Oxide,2.18429,375
International_Rectifier,Metal_Oxide,4.92,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.29,130
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,2.33,1.9
International_Rectifier,Metal_Oxide,2.35119,380
International_Rectifier,Metal_Oxide,5.3,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,2.36,130
International_Rectifier,Metal_Oxide,0.86812,3.6
International_Rectifier,Metal_Oxide,2.36,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,2.36436,380
International_Rectifier,Metal_Oxide,5.33,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,2.37,230
International_Rectifier,Metal_Oxide,2.40243,375
International_Rectifier,Metal_Oxide,5.42,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.4053,3.3
International_Rectifier,Metal_Oxide,5.92,3.3
International_Rectifier,Metal_Oxide,?,3.3
International_Rectifier,Metal_Oxide,2.42942,3.3
International_Rectifier,Metal_Oxide,5.98,3.3
International_Rectifier,Metal_Oxide,?,3.3
International_Rectifier,Metal_Oxide,2.44,170
International_Rectifier,Metal_Oxide,2.44781,370
International_Rectifier,Metal_Oxide,5.52,370
International_Rectifier,Metal_Oxide,?,370
International_Rectifier,Metal_Oxide,2.45086,3.3
International_Rectifier,Metal_Oxide,6.04,3.3
International_Rectifier,Metal_Oxide,?,3.3
International_Rectifier,Metal_Oxide,2.4888,375
International_Rectifier,Metal_Oxide,5.61,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.49465,375
International_Rectifier,Metal_Oxide,5.62,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.49613,375
International_Rectifier,Metal_Oxide,5.63,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.49642,3.8
International_Rectifier,Metal_Oxide,6.15,3.8
International_Rectifier,Metal_Oxide,?,3.8
International_Rectifier,Metal_Oxide,2.5,160
International_Rectifier,Metal_Oxide,2.53,170
International_Rectifier,Metal_Oxide,2.59,200
IXYS,Metal_Oxide,2.625,298
IXYS,Metal_Oxide,5.04,298
IXYS,Metal_Oxide,?,298
International_Rectifier,Metal_Oxide,2.63081,370
International_Rectifier,Metal_Oxide,5.93,370
International_Rectifier,Metal_Oxide,?,370
IXYS,Metal_Oxide,2.775,300
IXYS,Metal_Oxide,5.33,300
IXYS,Metal_Oxide,?,300
EPC,Gallium_Nitride,2.8,?
EPC,Gallium_Nitride,5.76,?
EPC,Gallium_Nitride,?,?
International_Rectifier,Metal_Oxide,2.8,214
International_Rectifier,Metal_Oxide,2.83284,375
International_Rectifier,Metal_Oxide,6.39,375
International_Rectifier,Metal_Oxide,?,375
International_Rectifier,Metal_Oxide,2.86213,380
International_Rectifier,Metal_Oxide,6.45,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,2.89433,370
International_Rectifier,Metal_Oxide,6.52,370
International_Rectifier,Metal_Oxide,?,370
IXYS,Metal_Oxide,2.91,125
International_Rectifier,Metal_Oxide,2.91336,330
International_Rectifier,Metal_Oxide,6.57,330
International_Rectifier,Metal_Oxide,?,330
International_Rectifier,Metal_Oxide,2.99,200
International_Rectifier,Metal_Oxide,2.99241,380
International_Rectifier,Metal_Oxide,6.75,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,3.03,220
International_Rectifier,Metal_Oxide,3.06,280
International_Rectifier,Metal_Oxide,3.06,280
EPC,Gallium_Nitride,3.1122,?
EPC,Gallium_Nitride,6.74,?
EPC,Gallium_Nitride,?,?
International_Rectifier,Metal_Oxide,3.1476,380
International_Rectifier,Metal_Oxide,7.1,380
International_Rectifier,Metal_Oxide,?,380
International_Rectifier,Metal_Oxide,3.16,200
International_Rectifier,Metal_Oxide,3.17,200
International_Rectifier,Metal_Oxide,3.19,333
International_Rectifier,Metal_Oxide,3.22,330
International_Rectifier,Metal_Oxide,3.23,200
International_Rectifier,Metal_Oxide,3.24,330
International_Rectifier,Metal_Oxide,3.28,3.8
International_Rectifier,Metal_Oxide,3.31,46
Alpha___Omega_Semiconductor_Inc,Metal_Oxide,3.36,357
International_Rectifier,Metal_Oxide,3.38,170
International_Rectifier,Metal_Oxide,3.39,330
International_Rectifier,Metal_Oxide,3.4,310
IXYS,Metal_Oxide,3.405,200
IXYS,Metal_Oxide,6.54,200
IXYS,Metal_Oxide,?,200
International_Rectifier,Metal_Oxide,1.25223,2.2
International_Rectifier,Metal_Oxide,3.41,2.2
International_Rectifier,Metal_Oxide,?,2.2
International_Rectifier,Metal_Oxide,3.48,170
International_Rectifier,Metal_Oxide,1.286,2.1
International_Rectifier,Metal_Oxide,3.5,2.1
International_Rectifier,Metal_Oxide,?,2.1
International_Rectifier,Metal_Oxide,3.5,190
International_Rectifier,Metal_Oxide,1.4472,2.8
International_Rectifier,Metal_Oxide,3.56,2.8
International_Rectifier,Metal_Oxide,?,2.8
EPC,Gallium_Nitride,3.569,?
EPC,Gallium_Nitride,6.19,?
EPC,Gallium_Nitride,?,?
EPC,Gallium_Nitride,3.6188,?
EPC,Gallium_Nitride,6.28,?
EPC,Gallium_Nitride,?,?
International_Rectifier,Metal_Oxide,3.64,3.8
Toshiba_Semiconductor_and_Storage,Metal_Oxide,3.64,255
IXYS,Metal_Oxide,3.705,150
IXYS,Metal_Oxide,7.11,150
IXYS,Metal_Oxide,?,150
International_Rectifier,Metal_Oxide,3.77,200
International_Rectifier,Metal_Oxide,3.79,375
International_Rectifier,Metal_Oxide,3.8,390
IXYS,Metal_Oxide,3.84,480
International_Rectifier,Metal_Oxide,3.86,380
International_Rectifier,Metal_Oxide,3.9,380
International_Rectifier,Metal_Oxide,1.58656,3.6
International_Rectifier,Metal_Oxide,3.91,3.6
International_Rectifier,Metal_Oxide,?,3.6
International_Rectifier,Metal_Oxide,3.95,300
International_Rectifier,Metal_Oxide,3.97,230
IXYS,Metal_Oxide,4,430
International_Rectifier,Metal_Oxide,4.03,380
International_Rectifier,Metal_Oxide,4.06,200
International_Rectifier,Metal_Oxide,4.11,375
International_Rectifier,Metal_Oxide,4.13,375
International_Rectifier,Metal_Oxide,4.2,330
International_Rectifier,Metal_Oxide,4.29,360
International_Rectifier,Metal_Oxide,1.7554,2.8
International_Rectifier,Metal_Oxide,4.32,2.8
International_Rectifier,Metal_Oxide,?,2.8
International_Rectifier,Metal_Oxide,4.37,340
